exam_year,score,rank,section_num,category,subject_type,batch,rank_percent,total_student
2025,593,60413,1140,普通类,综合类,一段,0.2078,290790
2025,592,61619,1206,普通类,综合类,一段,0.2119,290790
2025,591,62803,1184,普通类,综合类,一段,0.216,290790
2025,590,63956,1153,普通类,综合类,一段,0.2199,290790
2025,589,65138,1182,普通类,综合类,一段,0.224,290790
2025,588,66345,1207,普通类,综合类,一段,0.2282,290790
2025,587,67576,1231,普通类,综合类,一段,0.2324,290790
2025,586,68790,1214,普通类,综合类,一段,0.2366,290790
2025,585,70025,1235,普通类,综合类,一段,0.2408,290790
2025,584,71267,1242,普通类,综合类,一段,0.2451,290790
2025,583,72440,1173,普通类,综合类,一段,0.2491,290790
2025,582,73645,1205,普通类,综合类,一段,0.2533,290790
2025,581,74834,1189,普通类,综合类,一段,0.2573,290790
2025,580,76084,1250,普通类,综合类,一段,0.2616,290790
2025,579,77327,1243,普通类,综合类,一段,0.2659,290790
2025,578,78531,1204,普通类,综合类,一段,0.2701,290790
2025,577,79803,1272,普通类,综合类,一段,0.2744,290790
2025,576,80989,1186,普通类,综合类,一段,0.2785,290790
2025,575,82192,1203,普通类,综合类,一段,0.2827,290790
2025,574,83385,1193,普通类,综合类,一段,0.2868,290790
2025,573,84608,1223,普通类,综合类,一段,0.291,290790
2025,572,85792,1184,普通类,综合类,一段,0.295,290790
2025,571,87006,1214,普通类,综合类,一段,0.2992,290790
2025,570,88225,1219,普通类,综合类,一段,0.3034,290790
2025,569,89443,1218,普通类,综合类,一段,0.3076,290790
2025,568,90631,1188,普通类,综合类,一段,0.3117,290790
2025,567,91868,1237,普通类,综合类,一段,0.3159,290790
2025,566,93029,1161,普通类,综合类,一段,0.3199,290790
2025,565,94299,1270,普通类,综合类,一段,0.3243,290790
2025,564,95529,1230,普通类,综合类,一段,0.3285,290790
2025,563,96769,1240,普通类,综合类,一段,0.3328,290790
2025,562,98035,1266,普通类,综合类,一段,0.3371,290790
2025,561,99218,1183,普通类,综合类,一段,0.3412,290790
2025,560,100479,1261,普通类,综合类,一段,0.3455,290790
2025,559,101665,1186,普通类,综合类,一段,0.3496,290790
2025,558,102929,1264,普通类,综合类,一段,0.354,290790
2025,557,104123,1194,普通类,综合类,一段,0.3581,290790
2025,556,105346,1223,普通类,综合类,一段,0.3623,290790
2025,555,106509,1163,普通类,综合类,一段,0.3663,290790
2025,554,107736,1227,普通类,综合类,一段,0.3705,290790
2025,553,108985,1249,普通类,综合类,一段,0.3748,290790
2025,552,110269,1284,普通类,综合类,一段,0.3792,290790
2025,551,111482,1213,普通类,综合类,一段,0.3834,290790
2025,550,112672,1190,普通类,综合类,一段,0.3875,290790
2025,549,113980,1308,普通类,综合类,一段,0.392,290790
2025,548,115236,1256,普通类,综合类,一段,0.3963,290790
2025,547,116520,1284,普通类,综合类,一段,0.4007,290790
2025,546,117730,1210,普通类,综合类,一段,0.4049,290790
2025,545,118977,1247,普通类,综合类,一段,0.4092,290790
2025,544,120176,1199,普通类,综合类,一段,0.4133,290790
2025,543,121418,1242,普通类,综合类,一段,0.4175,290790
2025,542,122712,1294,普通类,综合类,一段,0.422,290790
2025,541,123986,1274,普通类,综合类,一段,0.4264,290790
2025,540,125245,1259,普通类,综合类,一段,0.4307,290790
2025,539,126489,1244,普通类,综合类,一段,0.435,290790
2025,538,127702,1213,普通类,综合类,一段,0.4392,290790
2025,537,128920,1218,普通类,综合类,一段,0.4433,290790
2025,536,130146,1226,普通类,综合类,一段,0.4476,290790
2025,535,131398,1252,普通类,综合类,一段,0.4519,290790
2025,534,132625,1227,普通类,综合类,一段,0.4561,290790
2025,533,133791,1166,普通类,综合类,一段,0.4601,290790
2025,532,135046,1255,普通类,综合类,一段,0.4644,290790
2025,531,136302,1256,普通类,综合类,一段,0.4687,290790
2025,530,137576,1274,普通类,综合类,一段,0.4731,290790
2025,529,138775,1199,普通类,综合类,一段,0.4772,290790
2025,528,139942,1167,普通类,综合类,一段,0.4812,290790
2025,527,141125,1183,普通类,综合类,一段,0.4853,290790
2025,526,142327,1202,普通类,综合类,一段,0.4894,290790
2025,525,143456,1129,普通类,综合类,一段,0.4933,290790
2025,524,144669,1213,普通类,综合类,一段,0.4975,290790
2025,523,145937,1268,普通类,综合类,一段,0.5019,290790
2025,522,147124,1187,普通类,综合类,一段,0.5059,290790
2025,521,148397,1273,普通类,综合类,一段,0.5103,290790
2025,520,149572,1175,普通类,综合类,一段,0.5144,290790
2025,519,150846,1274,普通类,综合类,一段,0.5187,290790
2025,518,152037,1191,普通类,综合类,一段,0.5228,290790
2025,517,153310,1273,普通类,综合类,一段,0.5272,290790
2025,516,154495,1185,普通类,综合类,一段,0.5313,290790
2025,515,155707,1212,普通类,综合类,一段,0.5355,290790
2025,514,156842,1135,普通类,综合类,一段,0.5394,290790
2025,513,158030,1188,普通类,综合类,一段,0.5435,290790
2025,512,159194,1164,普通类,综合类,一段,0.5475,290790
2025,511,160384,1190,普通类,综合类,一段,0.5515,290790
2025,510,161593,1209,普通类,综合类,一段,0.5557,290790
2025,509,162728,1135,普通类,综合类,一段,0.5596,290790
2025,508,163898,1170,普通类,综合类,一段,0.5636,290790
2025,507,165101,1203,普通类,综合类,一段,0.5678,290790
2025,506,166262,1161,普通类,综合类,一段,0.5718,290790
2025,505,167421,1159,普通类,综合类,一段,0.5757,290790
2025,504,168593,1172,普通类,综合类,一段,0.5798,290790
2025,503,169717,1124,普通类,综合类,一段,0.5836,290790
2025,502,170889,1172,普通类,综合类,一段,0.5877,290790
2025,501,172010,1121,普通类,综合类,一段,0.5915,290790
2025,500,173134,1124,普通类,综合类,一段,0.5954,290790
2025,499,174362,1228,普通类,综合类,一段,0.5996,290790
2025,498,175451,1089,普通类,综合类,一段,0.6034,290790
2025,497,176563,1112,普通类,综合类,一段,0.6072,290790
2025,496,177704,1141,普通类,综合类,一段,0.6111,290790
2025,495,178870,1166,普通类,综合类,一段,0.6151,290790
2025,494,180003,1133,普通类,综合类,一段,0.619,290790
2025,493,181112,1109,普通类,综合类,一段,0.6228,290790
2025,492,182258,1146,普通类,综合类,一段,0.6268,290790
2025,491,183301,1043,普通类,综合类,一段,0.6304,290790
2025,490,184372,1071,普通类,综合类,一段,0.634,290790
2025,489,185464,1092,普通类,综合类,一段,0.6378,290790
2025,488,186576,1112,普通类,综合类,一段,0.6416,290790
2025,487,187636,1060,普通类,综合类,一段,0.6453,290790
2025,486,188688,1052,普通类,综合类,一段,0.6489,290790
2025,485,189770,1082,普通类,综合类,一段,0.6526,290790
2025,484,190798,1028,普通类,综合类,一段,0.6561,290790
2025,483,191901,1103,普通类,综合类,一段,0.6599,290790
2025,482,192932,1031,普通类,综合类,一段,0.6635,290790
2025,481,193949,1017,普通类,综合类,一段,0.667,290790
2025,480,194962,1013,普通类,综合类,一段,0.6705,290790
2025,479,195964,1002,普通类,综合类,一段,0.6739,290790
2025,478,196959,995,普通类,综合类,一段,0.6773,290790
2025,477,197988,1029,普通类,综合类,一段,0.6809,290790
2025,476,198979,991,普通类,综合类,一段,0.6843,290790
2025,475,199963,984,普通类,综合类,一段,0.6877,290790
2025,474,200964,1001,普通类,综合类,一段,0.6911,290790
2025,473,201929,965,普通类,综合类,一段,0.6944,290790
2025,472,202888,959,普通类,综合类,一段,0.6977,290790
2025,471,203848,960,普通类,综合类,一段,0.701,290790
2025,470,204772,924,普通类,综合类,一段,0.7042,290790
2025,469,205725,953,普通类,综合类,一段,0.7075,290790
2025,468,206643,918,普通类,综合类,一段,0.7106,290790
2025,467,207623,980,普通类,综合类,一段,0.714,290790
2025,466,208543,920,普通类,综合类,一段,0.7172,290790
2025,465,209501,958,普通类,综合类,一段,0.7205,290790
2025,464,210412,911,普通类,综合类,一段,0.7236,290790
2025,463,211325,913,普通类,综合类,一段,0.7267,290790
2025,462,212196,871,普通类,综合类,一段,0.7297,290790
2025,461,213063,867,普通类,综合类,一段,0.7327,290790
2025,460,213914,851,普通类,综合类,一段,0.7356,290790
2025,459,214791,877,普通类,综合类,一段,0.7386,290790
2025,458,215635,844,普通类,综合类,一段,0.7415,290790
2025,457,216518,883,普通类,综合类,一段,0.7446,290790
2025,456,217387,869,普通类,综合类,一段,0.7476,290790
2025,455,218243,856,普通类,综合类,一段,0.7505,290790
2025,454,219114,871,普通类,综合类,一段,0.7535,290790
2025,453,219976,862,普通类,综合类,一段,0.7565,290790
2025,452,220779,803,普通类,综合类,一段,0.7592,290790
2025,451,221591,812,普通类,综合类,一段,0.762,290790
2025,450,222417,826,普通类,综合类,一段,0.7649,290790
2025,449,223225,808,普通类,综合类,一段,0.7677,290790
2025,448,223981,756,普通类,综合类,一段,0.7703,290790
2025,447,224734,753,普通类,综合类,一段,0.7728,290790
2025,446,225499,765,普通类,综合类,一段,0.7755,290790
2025,445,226282,783,普通类,综合类,一段,0.7782,290790
2025,444,227042,760,普通类,综合类,一段,0.7808,290790
2025,443,227812,770,普通类,综合类,一段,0.7834,290790
2025,442,228586,774,普通类,综合类,一段,0.7861,290790
2025,441,229313,727,普通类,综合类,一段,0.7886,290790
2025,440,230003,690,普通类,综合类,一段,0.791,290790
2025,439,230723,720,普通类,综合类,一段,0.7934,290790
2025,438,231464,741,普通类,综合类,一段,0.796,290790
2025,437,232172,708,普通类,综合类,一段,0.7984,290790
2025,436,232866,694,普通类,综合类,一段,0.8008,290790
2025,435,233553,687,普通类,综合类,一段,0.8032,290790
2025,434,234254,701,普通类,综合类,一段,0.8056,290790
2025,433,234973,719,普通类,综合类,一段,0.8081,290790
2025,432,235618,645,普通类,综合类,一段,0.8103,290790
2025,431,236330,712,普通类,综合类,一段,0.8127,290790
2025,430,237023,693,普通类,综合类,一段,0.8151,290790
2025,429,237729,706,普通类,综合类,一段,0.8175,290790
2025,428,238373,644,普通类,综合类,一段,0.8197,290790
2025,427,239016,643,普通类,综合类,一段,0.822,290790
2025,426,239687,671,普通类,综合类,一段,0.8243,290790
2025,425,240350,663,普通类,综合类,一段,0.8265,290790
2025,424,240966,616,普通类,综合类,一段,0.8287,290790
2025,423,241578,612,普通类,综合类,一段,0.8308,290790
2025,422,242196,618,普通类,综合类,一段,0.8329,290790
2025,421,242810,614,普通类,综合类,一段,0.835,290790
2025,420,243458,648,普通类,综合类,一段,0.8372,290790
2025,419,244106,648,普通类,综合类,一段,0.8395,290790
2025,418,244670,564,普通类,综合类,一段,0.8414,290790
2025,417,245257,587,普通类,综合类,一段,0.8434,290790
2025,416,245828,571,普通类,综合类,一段,0.8454,290790
2025,415,246361,533,普通类,综合类,一段,0.8472,290790
2025,414,246944,583,普通类,综合类,一段,0.8492,290790
2025,413,247511,567,普通类,综合类,一段,0.8512,290790
2025,412,248049,538,普通类,综合类,一段,0.853,290790
2025,411,248653,604,普通类,综合类,一段,0.8551,290790
2025,410,249217,564,普通类,综合类,一段,0.857,290790
2025,409,249784,567,普通类,综合类,一段,0.859,290790
2025,408,250301,517,普通类,综合类,一段,0.8608,290790
2025,407,250871,570,普通类,综合类,一段,0.8627,290790
2025,406,251460,589,普通类,综合类,一段,0.8647,290790
2025,405,252007,547,普通类,综合类,一段,0.8666,290790
2025,404,252525,518,普通类,综合类,一段,0.8684,290790
2025,403,253041,516,普通类,综合类,一段,0.8702,290790
2025,402,253541,500,普通类,综合类,一段,0.8719,290790
2025,401,254038,497,普通类,综合类,一段,0.8736,290790
2025,400,254556,518,普通类,综合类,一段,0.8754,290790
2025,399,255080,524,普通类,综合类,一段,0.8772,290790
2025,398,255601,521,普通类,综合类,一段,0.879,290790
2025,397,256075,474,普通类,综合类,一段,0.8806,290790
2025,396,256610,535,普通类,综合类,一段,0.8825,290790
2025,395,257072,462,普通类,综合类,一段,0.884,290790
2025,394,257570,498,普通类,综合类,一段,0.8858,290790
2025,393,258075,505,普通类,综合类,一段,0.8875,290790
2025,392,258581,506,普通类,综合类,一段,0.8892,290790
2025,391,259043,462,普通类,综合类,一段,0.8908,290790
2025,390,259516,473,普通类,综合类,一段,0.8925,290790
2025,389,259978,462,普通类,综合类,一段,0.894,290790
2025,388,260443,465,普通类,综合类,一段,0.8956,290790
2025,387,260880,437,普通类,综合类,一段,0.8971,290790
2025,386,261338,458,普通类,综合类,一段,0.8987,290790
2025,385,261742,404,普通类,综合类,一段,0.9001,290790
2025,384,262176,434,普通类,综合类,一段,0.9016,290790
2025,383,262587,411,普通类,综合类,一段,0.903,290790
2025,382,262997,410,普通类,综合类,一段,0.9044,290790
2025,381,263435,438,普通类,综合类,一段,0.9059,290790
2025,380,263831,396,普通类,综合类,一段,0.9073,290790
2025,379,264239,408,普通类,综合类,一段,0.9087,290790
2025,378,264679,440,普通类,综合类,一段,0.9102,290790
2025,377,265112,433,普通类,综合类,一段,0.9117,290790
2025,376,265510,398,普通类,综合类,一段,0.9131,290790
2025,375,265874,364,普通类,综合类,一段,0.9143,290790
2025,374,266301,427,普通类,综合类,一段,0.9158,290790
2025,373,266694,393,普通类,综合类,一段,0.9171,290790
2025,372,267094,400,普通类,综合类,一段,0.9185,290790
2025,371,267453,359,普通类,综合类,一段,0.9197,290790
2025,370,267852,399,普通类,综合类,一段,0.9211,290790
2025,369,268219,367,普通类,综合类,一段,0.9224,290790
2025,368,268589,370,普通类,综合类,一段,0.9237,290790
2025,367,268957,368,普通类,综合类,一段,0.9249,290790
2025,366,269302,345,普通类,综合类,一段,0.9261,290790
2025,365,269638,336,普通类,综合类,一段,0.9273,290790
2025,364,269985,347,普通类,综合类,一段,0.9285,290790
2025,363,270323,338,普通类,综合类,一段,0.9296,290790
2025,362,270643,320,普通类,综合类,一段,0.9307,290790
2025,361,271007,364,普通类,综合类,一段,0.932,290790
2025,360,271338,331,普通类,综合类,一段,0.9331,290790
2025,359,271649,311,普通类,综合类,一段,0.9342,290790
2025,358,271962,313,普通类,综合类,一段,0.9353,290790
2025,357,272276,314,普通类,综合类,一段,0.9363,290790
2025,356,272569,293,普通类,综合类,一段,0.9373,290790
2025,355,272872,303,普通类,综合类,一段,0.9384,290790
2025,354,273173,301,普通类,综合类,一段,0.9394,290790
2025,353,273471,298,普通类,综合类,一段,0.9404,290790
2025,352,273778,307,普通类,综合类,一段,0.9415,290790
2025,351,274079,301,普通类,综合类,一段,0.9425,290790
2025,350,274352,273,普通类,综合类,一段,0.9435,290790
2025,349,274638,286,普通类,综合类,一段,0.9445,290790
2025,348,274899,261,普通类,综合类,一段,0.9454,290790
2025,347,275176,277,普通类,综合类,一段,0.9463,290790
2025,346,275431,255,普通类,综合类,一段,0.9472,290790
2025,345,275694,263,普通类,综合类,一段,0.9481,290790
2025,344,275924,230,普通类,综合类,一段,0.9489,290790
2025,343,276178,254,普通类,综合类,一段,0.9498,290790
2025,342,276393,215,普通类,综合类,一段,0.9505,290790
2025,341,276665,272,普通类,综合类,一段,0.9514,290790
2025,340,276910,245,普通类,综合类,一段,0.9523,290790
2025,339,277145,235,普通类,综合类,一段,0.9531,290790
2025,338,277370,225,普通类,综合类,一段,0.9538,290790
2025,337,277611,241,普通类,综合类,一段,0.9547,290790
2025,336,277875,264,普通类,综合类,一段,0.9556,290790
2025,335,278127,252,普通类,综合类,一段,0.9565,290790
2025,334,278355,228,普通类,综合类,一段,0.9572,290790
2025,333,278589,234,普通类,综合类,一段,0.958,290790
2025,332,278804,215,普通类,综合类,一段,0.9588,290790
2025,331,279033,229,普通类,综合类,一段,0.9596,290790
2025,330,279255,222,普通类,综合类,一段,0.9603,290790
2025,329,279463,208,普通类,综合类,一段,0.961,290790
2025,328,279691,228,普通类,综合类,一段,0.9618,290790
2025,327,279897,206,普通类,综合类,一段,0.9625,290790
2025,326,280087,190,普通类,综合类,一段,0.9632,290790
2025,325,280273,186,普通类,综合类,一段,0.9638,290790
2025,324,280462,189,普通类,综合类,一段,0.9645,290790
2025,323,280660,198,普通类,综合类,一段,0.9652,290790
2025,322,280867,207,普通类,综合类,一段,0.9659,290790
2025,321,281068,201,普通类,综合类,一段,0.9666,290790
2025,320,281260,192,普通类,综合类,一段,0.9672,290790
2025,319,281429,169,普通类,综合类,一段,0.9678,290790
2025,318,281606,177,普通类,综合类,一段,0.9684,290790
2025,317,281801,195,普通类,综合类,一段,0.9691,290790
2025,316,282005,204,普通类,综合类,一段,0.9698,290790
2025,315,282170,165,普通类,综合类,一段,0.9704,290790
2025,314,282361,191,普通类,综合类,一段,0.971,290790
2025,313,282523,162,普通类,综合类,一段,0.9716,290790
2025,312,282713,190,普通类,综合类,一段,0.9722,290790
2025,311,282878,165,普通类,综合类,一段,0.9728,290790
2025,310,283024,146,普通类,综合类,一段,0.9733,290790
2025,309,283214,190,普通类,综合类,一段,0.9739,290790
2025,308,283394,180,普通类,综合类,一段,0.9746,290790
2025,307,283553,159,普通类,综合类,一段,0.9751,290790
2025,306,283713,160,普通类,综合类,一段,0.9757,290790
2025,305,283870,157,普通类,综合类,一段,0.9762,290790
2025,304,284013,143,普通类,综合类,一段,0.9767,290790
2025,303,284167,154,普通类,综合类,一段,0.9772,290790
2025,302,284326,159,普通类,综合类,一段,0.9778,290790
2025,301,284495,169,普通类,综合类,一段,0.9784,290790
2025,300,284669,174,普通类,综合类,一段,0.979,290790
2025,299,284843,174,普通类,综合类,一段,0.9795,290790
2025,298,285020,177,普通类,综合类,一段,0.9802,290790
2025,297,285185,165,普通类,综合类,一段,0.9807,290790
2025,296,285368,183,普通类,综合类,一段,0.9814,290790
2025,295,285523,155,普通类,综合类,一段,0.9819,290790
2025,294,285713,190,普通类,综合类,一段,0.9825,290790
2025,293,285883,170,普通类,综合类,一段,0.9831,290790
2025,292,286060,177,普通类,综合类,一段,0.9837,290790
2025,291,286237,177,普通类,综合类,一段,0.9843,290790
2025,290,286447,210,普通类,综合类,一段,0.9851,290790
2025,289,286625,178,普通类,综合类,一段,0.9857,290790
2025,288,286787,162,普通类,综合类,一段,0.9862,290790
2025,287,286965,178,普通类,综合类,一段,0.9868,290790
2025,286,287136,171,普通类,综合类,一段,0.9874,290790
2025,285,287324,188,普通类,综合类,一段,0.9881,290790
2025,284,287490,166,普通类,综合类,一段,0.9887,290790
2025,283,287702,212,普通类,综合类,一段,0.9894,290790
2025,282,287892,190,普通类,综合类,一段,0.99,290790
2025,281,288106,214,普通类,综合类,一段,0.9908,290790
2025,280,288285,179,普通类,综合类,一段,0.9914,290790
2025,279,288457,172,普通类,综合类,一段,0.992,290790
2025,278,288661,204,普通类,综合类,一段,0.9927,290790
2025,277,288895,234,普通类,综合类,一段,0.9935,290790
2025,276,289103,208,普通类,综合类,一段,0.9942,290790
2025,275,289320,217,普通类,综合类,一段,0.9949,290790
2025,274,289511,191,普通类,综合类,一段,0.9956,290790
2025,273,289744,233,普通类,综合类,一段,0.9964,290790
2025,272,289937,193,普通类,综合类,一段,0.9971,290790
2025,271,290155,218,普通类,综合类,一段,0.9978,290790
2025,270,290373,218,普通类,综合类,一段,0.9986,290790
2025,269,290574,201,普通类,综合类,一段,0.9993,290790
2025,268,290790,216,普通类,综合类,一段,1.0,290790
